data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7062207,706,SOM30920,30920,20200410,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2017-),,8,Civilians (Somalia),Jareer-Weyne-Shiidle Sub-Clan Group (Somalia),7,78,Eastern Africa,Somalia,Lower Juba,Jamaame,,Kamsuuma,0.2494,42.7751,2,Calamada,National,"On 10 April 2020, U.S. Africa Command airstrikes killed the suldan of Jareer weyne near Kamsuuma town (Jamaame, Lower Juba). He was killed while riding on his motorbike.",1,1586900813,SOM
7061057,706,SOM30902,30902,20200409,2020,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-),AMISOM: African Union Mission in Somalia (2007-) (Uganda),1,12,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Bariirre,2.0476,44.8975,1,Calamada; Al Furqaan,National,"On 09 April 2020, Al Shabaab militants attacked a government forces (assumed military)/AMISOM Uganda forces base in Bariirre town (Afgooye, Lower Shabelle). Al Shabaab militants retreated following heavy fighting.",0,1586814291,SOM
7061059,706,SOM30909,30909,20200409,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,AMISOM: African Union Mission in Somalia (2007-) (Burundi),,8,28,Eastern Africa,Somalia,Banadir,Mogadishu City,,Mogadishu,2.0414,45.3337,2,Undisclosed Source; Calamada,Local partner-Other,"On 09 April 2020, two roadside IED targeting an international military convoy (assumed AMISOM) exploded in the vicinity of Aliyaale village, between Balcad and Mogadishu City (Banadir, Mogadishu). AS militants claimed responsibility of the attack.",0,1586814291,SOM
7060313,706,SOM30903,30903,20200409,2020,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-) Jubaland Security Force,,1,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Bar-Sanguun,-0.4876,42.1839,1,Calamada,National,"On 09 April 2020, Al Shabaab militants attacked a government forces (assumed Jubaland security forces) base in Bar-Sanguuni town (Kismaayo, Lower Juba). Al Shabaab claims to have killed 10 soldiers.",10,1586813940,SOM
7107171,706,SOM30905,30905,20200409,2020,1,Strategic developments,Non-violent transfer of territory,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Eastern Africa,Somalia,Galgaduud,Cadaado,,Cada Kibir,5.8958,46.9125,1,Caasimada; Radio Dalsan,National,"On 9 April 2020, Govt forces (assumed military) took control over Qaayib and Cadakibir villages (Cadaado, Galgaduud) from Al Shabaab militants. No clash reported.",0,1591052464,SOM
7060626,706,SOM30910,30910,20200409,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Eastern Africa,Somalia,Banadir,Karan,,Mogadishu-Karan,2.0652,45.39,1,Undisclosed Source,Local partner-Other,"On 09 April 2020, unidentified perpetrators shot and injured a civilian at the Buurta Diikow village in Mogadishu-Karan (Karan, Banadir).",0,1586813941,SOM
7060642,706,SOM30900,30900,20200409,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Somalia (2017-),Civilians (Somalia),1,12,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Awdheegle,1.9833,44.8333,2,Undisclosed Source,Local partner-Other,"On 09 April 2020, an IED targeting Govt Security forces (assumed military) was detonated in an area close to Awdheegle District (Afgooye, Lower Shabelle). The explosion hit a civilian donkey cart nearby.",0,1586813941,SOM
7060647,706,SOM30901,30901,20200409,2020,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Somalia),Labour Group (Somalia),7,27,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Balcad,2.39,45.3833,2,Undisclosed Source,Local partner-Other,"On 09 April 2020, an explosion targeting a civilian container truck in a logistic supply convoy was reported between Maslah and Balcad town (Balcad, Middle Shabelle). Al Shabaab militants claimed responsibility.",0,1586813941,SOM
7060649,706,SOM30908,30908,20200409,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Somalia),,3,Military Forces of Somalia (2017-),,1,13,Eastern Africa,Somalia,Bay,Baydhaba,,Mayafulka,3.1292,43.6977,2,Undisclosed Source,Local partner-Other,"On 09 April 2020, an RCIED was detonated at a teashop near Mayafulka town (Baydhaba, Bay) after an EOD team arrived at the scene to dismantle the device. No report on fatalities.",0,1586813941,SOM
7060650,706,SOM30904,30904,20200409,2020,1,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-),Military Forces of Somalia (2017-),8,Al Shabaab,,2,28,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Ceel Geelow,2.5159,45.3622,1,Undisclosed Source,Local partner-Other,"On 09 April 2020, AMISOM/Govt forces (assumed military) repulsed an Al Shabaab attack on their base in Ceel Geelow (Balcad, Middle Shabelle). Al Shabaab initiated the attack with RPGs and heavy weapon fire but rapidly retreated.",0,1586813941,SOM
