data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7160983,524,NEP7738,7738,20181026,2018,1,Protests,Peaceful protest,Protesters (Nepal),,6,,,0,60,South Asia,Nepal,East,Sagarmatha,Saptari,Rupani,26.6306,86.7168,1,Annapurna Post,National,"On 26 October 2018, locals staged protest at Rajbiraj-Rupani road in Rupani Rural Municipality (Saptari) over the death of a child in a road accident. [size=no report]",0,1594762389,NPL
7160990,524,NEP7737,7737,20181025,2018,1,Protests,Peaceful protest,Protesters (Nepal),Teachers (Nepal); Students (Nepal),6,,,0,60,South Asia,Nepal,Central,Janakpur,Dhanusa,Janakpur,26.7288,85.9263,1,Annapurna Post,National,"On 25 October 2018, students and teachers staged a protest by doing their school activities on the road at Kurtha in Janakpur Sub Metropolitan city (Dhanusa) over forceful destruction of school property by the local government. [size=no report]",0,1594762389,NPL
7161139,524,NEP7736,7736,20181024,2018,1,Protests,Peaceful protest,Protesters (Nepal),,6,,,0,60,South Asia,Nepal,Central,Bagmati,Lalitpur,Chapagaun,27.5935,85.3297,1,Annapurna Post,National,"On 24 October 2018, locals staged protest at Thecho-Chapagaun road in Chapagaun town (Lalitpur) over delayed construction of the road. [size=no report]",0,1594762389,NPL
7161137,524,NEP7734,7734,20181023,2018,1,Protests,Peaceful protest,Protesters (Nepal),,6,,,0,60,South Asia,Nepal,Central,Bagmati,Lalitpur,Chapagaun,27.5935,85.3297,1,Annapurna Post,National,"On 23 October 2018, locals staged protest at Thecho-Chapagaun road in Chapagaun town (Lalitpur) over delayed construction of the road. [size=no report]",0,1594762389,NPL
7160653,524,NEP4553,4553,20181023,2018,1,Riots,Mob violence,Rioters (Nepal),"FSFN: Federal Socialist Forum, Nepal; RJP: Rastriya Janamukti Party; MNO: Mongol National Organization; Hindu Group (Nepal)",5,Police Forces of Nepal (2015-),Police Forces of Nepal (2015-) Armed Police Force,1,15,South Asia,Nepal,East,Koshi,Sunsari,Dharan,26.8144,87.2797,1,Annapurna Post; Kathmandu Post,National,"On 23 October 2018, a clash involving stones, batons and knives occurred between local youth groups over organising the Dashain (Hindu religious) celebrations in Dharan city (Sunsari). Police and Armed Police Force fired warning shots and tear gas to contain the groups. 2 were injured. Members of FSFN, RJP, Mongol National Organization, Sanghiya Lumbuwan Manch, Dharan Ekata Samaj and Kirat Khumbuwan Sajha Party also vandalized the entrance gate. [size=no report]",0,1594762360,NPL
7161982,524,NEP7735,7735,20181023,2018,2,Riots,Mob violence,Rioters (Nepal),Hindu Group (Nepal),5,Rioters (Nepal),,5,55,South Asia,Nepal,East,Sagarmatha,Saptari,Rajbiraj,26.5397,86.748,2,Setopati,National,"Assumed on 23 Oct, in Saptari district (Sagarmatha), rioting villagers of Balan-Bihul rural municipality-5, Ramnagar Kodarkatti-5 clashed over the formation of Goddess Durga Puja Celebration Committee during Dashain (Hindu religious festival).",0,1594762393,NPL
7048233,524,NEP4551,4551,20181022,2018,1,Riots,Mob violence,Rioters (Nepal),"FSFN: Federal Socialist Forum, Nepal",5,Police Forces of Nepal (2015-),,1,15,South Asia,Nepal,Central,Narayani,Bara,Piparpati Pacharauwa,26.862,85.0738,1,My Republica (Nepal),National,"On 22 Oct, in Piparpati Pacharauwa (Bara, Narayani), Benauli locals clashed with cadres of Federal Socialist Forum Nepal (FSFN) over the construction of a hospital. Police fired tear gas shells to contain the situation. The source did not mention weapons used. 2 were injured.",0,1586300987,NPL
7160981,524,NEP7733,7733,20181022,2018,1,Protests,Peaceful protest,Protesters (Nepal),,6,,,0,60,South Asia,Nepal,East,Sagarmatha,Saptari,Krishna Sabran,26.6255,86.7668,1,Annapurna Post,National,"On 22 October 2018, locals demonstrated at Jandwal section of East-West highway in Krishna Sabran Rural Municipality (Saptari) over the death of a local person in a road accident. [size=no report]",0,1594762389,NPL
7048238,524,NEP4550,4550,20181021,2018,1,Riots,Mob violence,Rioters (Nepal),Muslim Group (Nepal); Hindu Group (Nepal),5,Police Forces of Nepal (2015-),,1,15,South Asia,Nepal,West,Lumbini,Kapilbastu,Krishnanagar,27.5025,82.7899,1,Kathmandu Post,National,"On 21 Oct, in Krishnanagar (Kapilbastu, Lumbini), police fired warning shots and lobbed tear gas canisters to contain clashing groups of young Muslims and Hindus fighting over the route of Durga idols for Dashain celebration (Hindu religious festival). The source did not mention weapons used. A curfew was enforced due to the situation.",0,1586300987,NPL
7160967,524,NEP7732,7732,20181021,2018,1,Protests,Peaceful protest,Protesters (Nepal),,6,,,0,60,South Asia,Nepal,Central,Janakpur,Dhanusa,Janakpur,26.7288,85.9263,1,Annapurna Post,National,"On 21 October 2018, around thousand locals surrounded several government offices and staged protests in Janakpur city (Dhanusa) over the forceful destruction of school property by the local government in Kurtha. [size=around 1,000]",0,1594762389,NPL
