data_id,event_date,inter1,inter2
6040540,20180309,1,7
6040541,20180309,1,0
6040542,20180309,8,2
5689310,20180309,1,0
6040543,20180309,1,0
6040544,20180309,1,7
6040545,20180309,1,7
6040546,20180309,1,7
6040547,20180309,8,2
6040548,20180309,1,2
6058212,20180309,8,7
6040549,20180309,1,7
5908457,20180309,1,0
5854441,20180309,2,2
5861115,20180309,1,0
6081275,20180309,1,0
5849089,20180308,2,0
6077698,20180308,8,2
5859587,20180308,2,2
5855236,20180308,1,0
5857799,20180308,1,0
6079496,20180308,2,2
5859602,20180308,1,0
5843475,20180308,1,0
5841434,20180308,2,1
5857820,20180308,1,0
5863199,20180308,3,7
5863204,20180308,3,0
5863209,20180308,1,0
5842223,20180308,2,1
5866287,20180308,1,0
5853488,20180308,3,7
5856055,20180308,3,7
5856057,20180308,1,0
6130236,20180308,1,0
5856063,20180308,3,1
5856070,20180308,1,0
6081357,20180308,8,0
6076243,20180308,2,2
6057576,20180308,8,7
5842538,20180308,2,1
5858675,20180308,1,0
6082420,20180308,1,2
5858678,20180308,1,0
6082175,20180308,8,2
5854342,20180308,2,7
6082182,20180308,2,2
5854344,20180308,2,2
5858697,20180308,1,0
5860491,20180308,2,2
6129549,20180308,1,0
5854350,20180308,1,0
5860499,20180308,1,0
7175571,20180308,1,7
5860502,20180308,2,0
5862296,20180308,1,0
5860506,20180308,1,0
5858718,20180308,2,2
6993566,20180308,1,2
6129567,20180308,1,0
5841056,20180308,2,1
7283877,20180308,1,7
6079141,20180308,1,2
6129577,20180308,1,0
5856940,20180308,3,7
6081965,20180308,2,8
6123185,20180308,2,7
6081969,20180308,2,2
7020726,20180308,8,2
6040503,20180308,8,7
6040504,20180308,8,7
6040505,20180308,1,0
6040507,20180308,1,0
5852604,20180308,1,0
6040509,20180308,1,7
6040510,20180308,1,7
6040511,20180308,2,7
6040513,20180308,1,2
6040514,20180308,1,2
5864130,20180308,1,0
6040515,20180308,1,7
6040516,20180308,1,2
6040517,20180308,8,2
6040519,20180308,1,0
6040521,20180308,1,0
6040522,20180308,8,2
6040523,20180308,8,0
6040524,20180308,2,7
6040525,20180308,1,0
6040526,20180308,2,7
6040527,20180308,1,7
6082255,20180308,8,2
6040528,20180308,1,2
6040529,20180308,1,7
6040530,20180308,8,7
6057941,20180308,8,2
6057942,20180308,8,7
5908439,20180308,1,0
5908441,20180308,1,2
6129627,20180308,1,0
6081243,20180308,1,2
6129629,20180308,1,0
5908448,20180308,3,0
5908449,20180308,8,2
5908450,20180308,8,7
6123749,20180308,1,7
6123752,20180308,3,7
6129646,20180308,1,7
6057456,20180308,8,7
5922291,20180308,3,7
5850105,20180308,3,7
7218682,20180308,2,7
6057210,20180308,8,7
5861641,20180307,8,0
6080526,20180307,2,2
6055445,20180307,8,7
5842454,20180307,1,2
5856281,20180307,1,2
5856282,20180307,2,2
5842459,20180307,2,1
5856288,20180307,1,0
5856289,20180307,3,7
6122023,20180307,1,7
6082353,20180307,3,0
6123061,20180307,3,7
6131259,20180307,1,7
6122054,20180307,3,7
5841736,20180307,2,1
6131273,20180307,1,0
6131278,20180307,8,7
5689426,20180307,1,0
5843548,20180307,3,7
6131292,20180307,8,7
5842781,20180307,2,7
6123102,20180307,1,2
6131300,20180307,1,7
5866858,20180307,8,0
6074993,20180307,8,7
6122099,20180307,2,7
5858933,20180307,1,0
5860728,20180307,1,2
5858940,20180307,8,7
5858943,20180307,2,2
6131327,20180307,1,0
5843328,20180307,3,7
5867905,20180307,1,3
7218819,20180307,8,2
7219844,20180307,3,7
5858954,20180307,1,0
6122129,20180307,1,2
6080401,20180307,2,2
6040470,20180307,1,0
6040471,20180307,8,7
6040472,20180307,1,0
6076312,20180307,2,3
6040473,20180307,1,7
6040474,20180307,1,2
6040475,20180307,1,7
6040476,20180307,1,2
6040477,20180307,8,7
6993565,20180307,1,2
6040478,20180307,8,7
6040479,20180307,1,7
6040480,20180307,1,7
6040481,20180307,8,7
6040482,20180307,1,2
6040483,20180307,8,2
6040484,20180307,8,7
6040486,20180307,3,3
6040487,20180307,1,7
6040489,20180307,1,7
6040490,20180307,1,7
6040491,20180307,8,7
6040492,20180307,1,7
6040493,20180307,8,2
6054829,20180307,8,7
6040494,20180307,1,7
6040495,20180307,1,2
6040496,20180307,1,7
6040497,20180307,8,7
6040498,20180307,2,1
6040499,20180307,1,2
6040500,20180307,1,7
6054836,20180307,8,7
6040501,20180307,8,0
6040502,20180307,1,7
7020727,20180307,8,2
6122168,20180307,1,7
5852858,20180307,1,0
6040508,20180307,1,7
5864380,20180307,1,7
6056901,20180307,8,7
5849544,20180307,2,2
5864393,20180307,1,0
5908429,20180307,3,7
5908430,20180307,1,2
5908432,20180307,1,0
5908434,20180307,3,7
5861338,20180307,8,2
6054108,20180307,8,7
6131168,20180307,8,7
6131169,20180307,1,0
6081249,20180307,2,8
5843427,20180307,2,1
5861606,20180307,1,2
5861608,20180307,8,2
5861612,20180307,1,2
6131192,20180307,1,7
5864701,20180307,1,0
6122494,20180307,1,7
6077961,20180306,2,1
5868044,20180306,1,0
5849627,20180306,1,2
6130461,20180306,3,0
5863717,20180306,1,0
5849385,20180306,3,7
6045771,20180306,8,7
6045772,20180306,8,7
5842509,20180306,8,0
5848930,20180306,2,2
5859173,20180306,1,0
6131053,20180306,2,7
5859189,20180306,3,0
6077559,20180306,1,2
6081145,20180306,1,2
6040445,20180306,8,7
6040446,20180306,3,7
6040447,20180306,8,2
6040448,20180306,2,1
6040449,20180306,8,7
6040450,20180306,1,0
6124162,20180306,1,7
6040451,20180306,1,7
6040452,20180306,8,7
6040453,20180306,1,7
6040454,20180306,1,2
6040455,20180306,1,7
5867399,20180306,3,1
6040456,20180306,1,0
5864328,20180306,3,0
6079368,20180306,2,2
6040457,20180306,1,7
6040458,20180306,8,7
