data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7450628,368,IRQ28545,28545,31-Dec-20,2020,1,Strategic developments,Disrupted weapons use,Military Forces of Iraq (2020-),,1,Islamic State (Iraq),,2,12,Middle East,Iraq,Anbar,Ramadi,,At Tarabshah,33.5369,43.1077,1,Al Maloomah,National,"Defusal: On 31 December 2020, the Anbar Operations Command seized and destroyed 83 C4 explosives and unspecified number of old explosives belonging to IS in At Tarabshah, Ramadi district, Anbar province. No reported clashes.",0,1610397232,IRQ
7450639,368,IRQ28573,28573,31-Dec-20,2020,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Iraq),,3,Civilians (Iraq),,7,37,Middle East,Iraq,Wassit,Kut,,Kut,32.5056,45.8247,1,Al Mirbad,National,"Property destruction: On 31 December 2020, unknown militants detonated a concussion device - reported as sound bomb - under a civilian vehicle in Dur al Amal in Kut city, Wassit province. Material damages only were reported. No fatalities or injuries occurred.",0,1610397232,IRQ
7450645,368,IRQ28410,28410,31-Dec-20,2020,1,Violence against civilians,Abduction/forced disappearance,Islamic State (Iraq),,2,Civilians (Iraq),Labour Group (Iraq),7,27,Middle East,Iraq,Anbar,Ar Rutba,,Ar Rahhaliyah,32.7659,43.3911,2,Al Mirbad,National,"On 31 December 2020, IS fighters abducted 5 factory workers in the Asila area, on the road to Ar Rahhaliyah subdistrict, Ar Ruthba district, Anbar province. Iraqi security forces freed 4 after an operation, but no information on the 5th person. No injuries or fatalities occurred.",0,1610397232,IRQ
7456805,368,IRQ28854,28854,31-Dec-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Erbil,Choman,,Silsilat Jibal Qandil,36.5171,45.0199,2,People's Defense Forces; ANF News,Other-International,"On 31 December 2020, Turkish army warplanes carried out airstrikes against PKK forces in Tutme, Bepalan, Sile and Golgamis villages and Casusan hill area (Kurdish names) in Kandil mountain area (Silsilat Jibal Qandil) of Erbil, Northern Iraq. Source reported that no casualties occurred in the attacks.",0,1610465439,IRQ
7450175,368,IRQ28442,28442,31-Dec-20,2020,2,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Dahuk,Zakho,,Haftanin,37.3128,43.0203,2,Takvim; Sozcu; Anadolu Agency; TRT Haber,Regional,"Around 31 December 2020 (as reported), total 10 PKK militants were killed or injured in the airstrikes carried out by Turkish warplanes in Metina and Haftanin regions of Amadiya district, Dahuk. One event for each location (total 2 events) coded.",0,1610397227,IRQ
7450176,368,IRQ28443,28443,31-Dec-20,2020,2,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Dahuk,Amedi,,Metina,37.1683,43.2709,2,TRT Haber; Anadolu Agency; Sozcu; Takvim,Regional,"Around 31 December 2020 (as reported), total 10 PKK militants were killed or injured in the airstrikes carried out by Turkish warplanes in Metina and Haftanin regions of Amadiya district, Dahuk. One event for each location (total 2 events) coded.",0,1610397227,IRQ
7450964,368,IRQ28521,28521,31-Dec-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Iraq),,3,Civilians (Iraq),Government of Iraq (2020-),7,37,Middle East,Iraq,Ninewa,Mosul,,Badush,36.4167,42.9649,1,National Iraqi News Agency,National,"On 31 December 2020, unknown gunmen assassinated the local mukhtar (mayor) of Badush village, Mosul district, Ninewa.",1,1610397236,IRQ
7450966,368,IRQ28773,28773,31-Dec-20,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),,3,Civilians (Iraq),Labour Group (Iraq); Military Forces of the United States (2017-); Global Coalition Against Daesh,7,37,Middle East,Iraq,Basrah,Al-Zubair,,Safwan,30.1165,47.7164,3,National Iraqi News Agency,National,"On 31 December 2020, unknown militants detonated a roadside IED targeting a convoy carrying logistical materials for the US belonging to a contractor (Iraqi company and drivers) for the Global Coalition near Jraischan, Kuwait, on the Kuwaiti-Iraqi border. No fatalities or injuries. (Coded as Safwan, Al-Zubair district, Bashra province at GP3)",0,1610397236,IRQ
7450969,368,IRQ28577,28577,31-Dec-20,2020,1,Strategic developments,Other,Police Forces of Iraq (2020-),,1,Civilians (Iraq),Journalists (Iraq),7,17,Middle East,Iraq,Ninewa,Mosul,,Mosul,36.335,43.1189,1,National Iraqi News Agency,National,"Other: On 31 December 2020, Iraqi police shutdown 5 broadcasting centers in Mosul City, Ninewah province.",0,1610397236,IRQ
7450757,368,IRQ28766,28766,31-Dec-20,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),,3,Civilians (Iraq),Labour Group (Iraq); Global Coalition Against Daesh,7,37,Middle East,Iraq,Baghdad,Mahmudiya,,Al Yusufiyah,33.0731,44.2455,1,Al Sumaria TV,National,"On 31 December 2020, unknown militants detonated a roadside IED targeting a logistical truck of the Global Coalition Against Daesh in Al Yusufiyah, Mahmudiya district, Baghdad province. The truck was operated by Iraqi contractors. No injuries or fatalities occurred.",0,1610397233,IRQ
7450784,368,IRQ28461,28461,31-Dec-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,,,0,80,Middle East,Iraq,Dahuk,Zakho,,Khishtana,37.18,42.6,1,Baghdad Today,National,"On 31 December 2020, Turkish warplanes targeted the Khishtana village, Zakho district, Dahuk province. No info on fatalities/injuries reported by the source.",0,1610397233,IRQ
7450789,368,IRQ28409,28409,31-Dec-20,2020,1,Violence against civilians,Abduction/forced disappearance,Islamic State (Iraq),,2,Civilians (Iraq),Farmers (Iraq),7,27,Middle East,Iraq,Diyala,Khanaqin,,Jalawla,34.273,45.1662,2,Baghdad Today,National,"On 31 December 2020, IS fighters abducted 2 farmers in Tanira village, near Jalawla city, Khanaqin district, Diyala province. Iraqi security forces started a search campaign. No injuries or fatalities reported.",0,1610397233,IRQ
7450799,368,IRQ28543,28543,31-Dec-20,2020,1,Strategic developments,Change to group/activity,Police Forces of Iraq (2020-),,1,,,0,10,Middle East,Iraq,Baghdad,Baghdad,,Baghdad,33.3248,44.4213,1,Basnews,National,"Security measures: On 31 December 2020, Iraqi security forces increased their security deployment in the Green Zone, Al Dora and around Baghdad International Airport in anticipation of potential Iranian-backed attacks on US personnel.",0,1610397233,IRQ
7451327,368,IRQ28669,28669,31-Dec-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Labour Group (Iraq),6,,,0,60,Middle East,Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,Watan (Iraq),National,"On 31 December 2020, dozens of academics and lecturers demonstrated at the main gates of the University of Basrah in Basrah City opposing salary cuts to education workers in the new budget. [size=dozens]",0,1610397239,IRQ
7450603,368,IRQ28501,28501,31-Dec-20,2020,1,Battles,Armed clash,Police Forces of Iraq (2020-),,1,Islamic State (Iraq),,2,12,Middle East,Iraq,Anbar,Ar Rutba,,Ar Rahhaliyah,32.7659,43.3911,2,Al Maloomah,National,"On 31 December 2020, unspecified Iraqi security forces clashed with IS fighters and freed 4 out of 5 abductees in the Asila area, Ar Rahhaliyah subdistrict, Ar Ruthba district, Anbar province. No injuries or fatalities occurred.",0,1610397231,IRQ
7450615,368,IRQ28565,28565,31-Dec-20,2020,1,Strategic developments,Looting/property destruction,Military Forces of Iraq (2020-) Popular Mobilization Forces,Turkmen Brigades; Badr Organization; Police Forces of Iraq (2020-),1,Islamic State (Iraq),,2,12,Middle East,Iraq,Kirkuk,Kirkuk,,Hama,35.3402,44.0762,1,Al Maloomah,National,"Property destruction: On 31 December 2020, the 16th Brigade (Turkmen Brigades and Badr Organization) of the Popular Mobilization Forces (PMF) and Iraqi police destroyed between 2 and 4 ISIS hideouts and defused between 2 and 3 explosives in Tall Humma, Haweeja district, Kirkuk province. No injuries or fatalities occurred. (Coded as Hama at GP1)",0,1610397232,IRQ
7450616,368,IRQ28566,28566,31-Dec-20,2020,1,Strategic developments,Looting/property destruction,Military Forces of Iraq (2020-) Popular Mobilization Forces,Turkmen Brigades; Badr Organization; Police Forces of Iraq (2020-),1,Islamic State (Iraq),,2,12,Middle East,Iraq,Kirkuk,Haweeja,,Qaryat Tall adh Dhahab al Ulya,35.1184,43.4931,1,Al Maloomah,National,"Property destruction: On 31 December 2020, the 16th Brigade (Turkmen Brigades and Badr Organization) of the Popular Mobilization Forces (PMF) and Iraqi police destroyed between 2 and 4 ISIS hideouts and defused between 2 and 3 explosives in Qaryat Tall adh Dhahab al Ulya, Haweeja district, Kirkuk province. No injuries or fatalities occurred.",0,1610397232,IRQ
7450617,368,IRQ28569,28569,31-Dec-20,2020,1,Strategic developments,Looting/property destruction,Police Forces of Iraq (2020-),,1,Islamic State (Iraq),,2,12,Middle East,Iraq,Kirkuk,Kirkuk,,Kirkuk,35.4681,44.3922,3,Al Maloomah,National,"Property destruction: On 31 December 2020, Iraqi Federal Police destroyed 9 IS hideouts in Danuk, Al Sada, and Shay Valley in Kirkuk province. No reported clashes.",0,1610397232,IRQ
7450618,368,IRQ28570,28570,31-Dec-20,2020,1,Strategic developments,Looting/property destruction,Police Forces of Iraq (2020-),,1,Islamic State (Iraq),,2,12,Middle East,Iraq,Kirkuk,Kirkuk,,Shay Valley,35.3977,44.2173,1,Al Maloomah,National,"Property destruction: On 31 December 2020, Iraqi Federal Police destroyed 9 IS hideouts in Danuk, Al Sada, and Shay Valley in Kirkuk province. No reported clashes.",0,1610397232,IRQ
7450624,368,IRQ28575,28575,30-Dec-20,2020,2,Strategic developments,Other,Civilians (Iraq),Refugees/IDPs (Iraq),7,,,0,70,Middle East,Iraq,Dahuk,Amedi,,Amadiya,37.0921,43.4877,1,Al Maloomah,National,"Displacement: Around 30 December 2020 (as reported), around 120 families from Amadiya and Kani Masi villages in the Amedi district, Duhok fled their homes due to continued bombing of the area by Turkish warplanes.",0,1610397232,IRQ
7450654,368,IRQ28744,28744,30-Dec-20,2020,1,Protests,Protest with intervention,Protesters (Iraq),,6,Police Forces of Iraq (2020-),,1,16,Middle East,Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,2,Al Mirbad,National,"On 30 December 2020, protesters gathered outside the guesthouse of a National Wisdom Movement leader between Diwaniyah and Sadir, demonstrating against his presence in the area as they hold him accountable for corruption. Security forces assaulted protesters and detained 6. [size=no report]",0,1610397232,IRQ
7450951,368,IRQ28458,28458,30-Dec-20,2020,2,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,,,0,80,Middle East,Iraq,Dahuk,Amedi,,Barwari,37.2051,43.3414,1,National Iraqi News Agency,National,"Around 30 December 2020 (as reported), Turkish warplanes targeted the Barwari Bala village, Amedi district, Dahuk. No fatalities/injuries were reported by the source.",0,1610397235,IRQ
7450187,368,IRQ28482,28482,30-Dec-20,2020,1,Battles,Armed clash,Military Forces of Iraq (2020-) Counter-Terrorism Service,Police Forces of Iraq (2020-) Iraqi National Intelligence Service,1,Islamic State (Iraq),,2,12,Middle East,Iraq,Diyala,Muqdadiyah,,Qaryat al Bazul,33.9846,44.8955,1,Al Sumaria TV; Shafaaq News,National,"On 30 December 2020, CTS forces and Diyala intelligence forces killed an IS suicide bomber in Qaryat al Bazul, Muqdadiya district, Diyala and safely defused the explosive belt the militant was wearing.",1,1610397227,IRQ
7450700,368,IRQ28667,28667,30-Dec-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Labour Group (Iraq),6,,,0,60,Middle East,Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,1,Al Mirbad,National,"On 30 December 2020, dozens of engineering graduates gathered outside the Diwaniyah Oil Depot and the Petroleum Products Branch in Diwaniya city, Qadissiya province demanding to be appointed by the Ministry of Oil. [size=dozens]",0,1610397232,IRQ
7450959,368,IRQ28460,28460,30-Dec-20,2020,2,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,,,0,80,Middle East,Iraq,Dahuk,Dahuk,,Dahuk,36.8671,42.9884,3,National Iraqi News Agency,National,"Around 30 December 2020 (as reported), Turkish warplanes targeted the Karsh mountain range in the Dahuk province. No fatalities/injuries were reported by the source.",0,1610397235,IRQ
7450967,368,IRQ28408,28408,30-Dec-20,2020,1,Violence against civilians,Abduction/forced disappearance,Islamic State (Iraq),,2,Civilians (Iraq),Farmers (Iraq),7,27,Middle East,Iraq,Diyala,Khanaqin,,Tabaj Hamid,34.2524,45.1163,1,National Iraqi News Agency,National,"On 30 December 2020, IS militants abducted an Iraqi farmer and his son from Tabaj Hamid, Khanaqin district, Diyala.",0,1610397236,IRQ
7450981,368,IRQ28440,28440,30-Dec-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Dahuk,Amedi,,Chiya-e Gara,37.0394,43.5175,2,People's Defense Forces,Other,"On 30 December 2020, Turkish warplanes carried out airstrikes targeting PKK forces in Gunde Guze area (Kurdish name) in Gara (Chiya-e Gara) region of Dahuk, Northern Iraq. No information on casualties was reported.",0,1610397236,IRQ
7450983,368,IRQ28441,28441,30-Dec-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Dahuk,Amedi,,Metina,37.1683,43.2709,2,People's Defense Forces,Other,"On 30 December 2020, Turkish warplanes carried out airstrikes targeting PKK forces in Zendura area (Kurdish name) in Metina region of Amedi district, Dahuk. No information on casualties was reported.",0,1610397236,IRQ
7450728,368,IRQ28668,28668,30-Dec-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Labour Group (Iraq),6,,,0,60,Middle East,Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,1,Al Mirbad,National,"On 30 December 2020, dozens of administration and economics graduates demonstrated outside the governmental office in Nassriya city, Thi-Qar province demanding to be included in the appointment decrees. Protesters also blocked the Nassr bridge in the city for an hour, after their demands were not met. [size=dozens]",0,1610397233,IRQ
7450739,368,IRQ28666,28666,30-Dec-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Labour Group (Iraq),6,,,0,60,Middle East,Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,Al Mirbad,National,"On 30 December 2020, engineering graduates demonstrated at the main gates of the Basrah Oil Company (Zaqurah) in Basrah City demanding to be appointed. [size=no report]",0,1610397233,IRQ
7450782,368,IRQ28459,28459,30-Dec-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,,,0,80,Middle East,Iraq,Dahuk,Zakho,,Beguva,37.2375,43.1628,1,Baghdad Today,National,"On 30 December 2020, Turkish warplanes targeted the Beguva village, Zakho district, Dahuk province. No information on fatalities/injuries reported by the source.",0,1610397233,IRQ
7450587,368,IRQ28665,28665,30-Dec-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Labour Group (Iraq),6,,,0,60,Middle East,Iraq,Baghdad,Baghdad,,Baghdad,33.3248,44.4213,1,Al Ahad TV,National,"On 30 December 2020, graduates from different fields gathered in Baghdad city, and marched through the streets chanting slogans demanding to be appointed. An exact location was not provided. [size=no report]",0,1610397231,IRQ
7450589,368,IRQ28733,28733,30-Dec-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),,6,,,0,60,Middle East,Iraq,Baghdad,Rusafa,,Baghdad - Rusafa,33.3473,44.4116,1,Al Ahad TV,National,"On 30 December 2020, dozens of demonstrators gathered outside the central Bank in Baghdad - Rusafa for a third day, against the high exchange rate to the US dollar and calling for the dismissal of the central bank governor in Baghdad. [size=dozens]",0,1610397231,IRQ
7450621,368,IRQ28576,28576,30-Dec-20,2020,2,Strategic developments,Other,Civilians (Iraq),Refugees/IDPs (Iraq),7,,,0,70,Middle East,Iraq,Dahuk,Amedi,,Kani Masi,37.2267,43.4386,1,Al Maloomah,National,"Displacement: Around 30 December 2020 (as reported), around 120 families from Amadiya and Kani Masi villages in the Amedi district, Duhok fled their homes due to continued bombing of the area by Turkish warplanes.",0,1610397232,IRQ
7450669,368,IRQ28663,28663,29-Dec-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Labour Group (Iraq),6,,,0,60,Middle East,Iraq,Muthanna,As Samawah,,As Samawah,31.3059,45.2799,3,Al Mirbad,National,"On 29 December 2020, members of the Muthanna Artists Syndicate held a protest stand in Muthanna province, amidst rumors of corruption, calling for re-elections of the Syndicate. Coded at provincial capital, As Samawah. [size=no report]",0,1610397232,IRQ
7450174,368,IRQ28438,28438,29-Dec-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Erbil,Mergasur,,Mergasur,36.8431,44.3009,2,Rudaw; Anadolu Agency,National-Regional,"On 29 December 2020, Turkish warplanes bombed Mount Shirin's Gali Mala area in the Mergasur district, Erbil. 2 PKK militants were killed or injured in the attack and material damages were caused to nearby homes.",0,1610397227,IRQ
7450180,368,IRQ28467,28467,29-Dec-20,2020,1,Battles,Armed clash,Islamic State (Iraq),,2,Military Forces of Iraq (2020-),,1,12,Middle East,Iraq,Diyala,Khanaqin,,Shayrak,34.4211,45.2187,2,Al Mada; Shafaaq News,National,"On 29 December 2020, IS militants attacked military positions in the villages of Shayrak and al Qaya, between Jalawla and Khannaqin with snipers and mortars and armed clashes ensued. Injuring two soldiers.",0,1610397227,IRQ
7450196,368,IRQ28502,28502,29-Dec-20,2020,1,Battles,Armed clash,TMF: Tribal Mobilization Forces,Umm Al Hintah Communal Militia (Iraq),4,Islamic State (Iraq),,2,24,Middle East,Iraq,Diyala,Khanaqin,,Umm al Hintah,34.4327,45.1639,1,National Iraqi News Agency; Al Maloomah; Al Mada,National,"On 29 December 2020, TMF fighters thwarted an infiltration attempt by IS sniper on a TMF position in the outskirts of Umm al Hintah, Khanaqin district, Diyala. Armed clashes ensued between IS militants, TMF fighters and armed residents of the village. A TMF fighter was killed and another wounded and 3 villagers were also wounded. An IS militant was also killed. 2 fatalities coded.",2,1610397228,IRQ
7450203,368,IRQ28526,28526,29-Dec-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Iraq),,3,Civilians (Iraq),Military Forces of Iraq (2020-) Popular Mobilization Forces; Peace Companies; Sadrist Movement,7,37,Middle East,Iraq,Qadissiya,Diwaniya,,Nahiyat ad Dagharah,32.1375,44.9331,1,Anadolu Agency; Al Mirbad,National-Regional,"On 29 December 2020, unidentified gunmen opened fire at and killed a member of the PMF's Peace Companies and the Sadrist Movement outside his home in Nahiyat ad Dagharah, Diwaniya. The PMF affiliate is assumed to have been unarmed at the time of the attack.",1,1610397228,IRQ
7450976,368,IRQ28436,28436,29-Dec-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Dahuk,Amedi,,Amadiya,37.0921,43.4877,2,People's Defense Forces,Other,"On 29 December 2020, Turkish Military warplanes conducted airstrikes targeting PKK forces in the vicinity of Ore village in Amadiya district of Dahuk. No information on casualties was provided.",0,1610397236,IRQ
7450212,368,IRQ28572,28572,29-Dec-20,2020,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Iraq),,3,Civilians (Iraq),,7,37,Middle East,Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,1,Al Mirbad; Baghdad Today,National,"Property destruction: On 29 December 2020, the house of an activist of the anti-government demonstrations was targeted by an unidentified sound bomb (non-lethal) in Nassriya city, Thi-Qar province, causing only material damages.",0,1610397228,IRQ
7450995,368,IRQ28439,28439,29-Dec-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Dahuk,Amedi,,Seedan,37.0884,43.9308,1,People's Defense Forces,Other,"On 29 December 2020, Turkish Military warplanes conducted airstrikes targeting PKK forces in Sida (Seedan) village in Amadiya district of Dahuk province. No information on casualties was provided.",0,1610397236,IRQ
7450998,368,IRQ28437,28437,29-Dec-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Dahuk,Amedi,,Chiya-e Gara,37.0394,43.5175,2,People's Defense Forces,Other,"On 29 December 2020, Turkish warplanes carried out airstrikes targeting PKK forces in Bergare area (Kurdish name) in Gara (Chiya-e Gara) region of Dahuk, Northern Iraq. No information on casualties was reported.",0,1610397236,IRQ
7450744,368,IRQ28738,28738,29-Dec-20,2020,1,Protests,Protest with intervention,Protesters (Iraq),Labour Group (Iraq),6,Police Forces of Iraq (2020-),,1,16,Middle East,Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,Al Mirbad,National,"On 29 December 2020, engineering graduates demonstrated at the main gates of the Basrah Oil Company (Zaqurah) in Basrah City demanding to be appointed. When protesters prevented employees from entering, security forces intervened, beat 3 protesters and detained 15 others. [size=no report]",0,1610397233,IRQ
7450762,368,IRQ28750,28750,29-Dec-20,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Iraq (2020-),,1,Islamic State (Iraq),,2,12,Middle East,Iraq,Sala al-Din,Tikrit,,Tikrit,34.6158,43.6786,2,Al Sumaria TV,National,"On 29 December 2020, explosives control experts in Saladin province safely and remotely detonated around 100 explosive devices planted by IS militants in Jazeerat Al Sabaghi, west of Tikrit city.",0,1610397233,IRQ
7450765,368,IRQ28792,28792,29-Dec-20,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),,3,Private Security Forces (Iraq),Civilians (Iraq); Labour Group (Iraq); Military Forces of the United States (2017-); Global Coalition Against Daesh,8,38,Middle East,Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,2,Al Sumaria TV,National,"On 29 December 2020, a convoy carrying logistical materials for the US belonging to a contractor (Iraqi company and drivers) for the Global Coalition was targeted by an unidentified group with an IED on a highway in Diwaniya district, Qadissiya. A member of the convoy's security detail was injured, and one vehicle was damaged.",0,1610397233,IRQ
7450766,368,IRQ28791,28791,29-Dec-20,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),,3,Private Security Forces (Iraq),Civilians (Iraq); Labour Group (Iraq); Military Forces of the United States (2017-); Global Coalition Against Daesh,8,38,Middle East,Iraq,Muthanna,As Samawah,,As Samawah,31.3059,45.2799,2,Al Sumaria TV,National,"On 29 December 2020, a convoy carrying logistical materials for the US belonging to a contractor (Iraqi company, drivers and security) for the Global Coalition was targeted by an unidentified group with an IED on a highway in As Samawah district, Muthanna. No damage was caused. This is the same convoy that hit an IED in Diwaniya district earlier in the day.",0,1610397233,IRQ
7451030,368,IRQ28794,28794,29-Dec-20,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),,3,,,0,30,Middle East,Iraq,Kirkuk,Daquq,,Al Qadissiya,35.1325,44.4472,1,Shafaaq News,National,"On 29 December 2020, an unidentified explosive device detonated in Al Qadissiya, Daquq district, Kirkuk, causing no injuries. It is unclear if the detonation was premediated or an accident.",0,1610397236,IRQ
7451032,368,IRQ28466,28466,29-Dec-20,2020,1,Battles,Armed clash,Islamic State (Iraq),,2,Military Forces of Iraq (2020-),,1,12,Middle East,Iraq,Thi-Qar,Nassriya,,Al Islah,31.1658,46.6009,1,Shafaaq News,National,"On 29 December 2020, IS militants attacked a military position in Al Islah, north of Jalawla with snipers and mortars and armed clashes ensued. No injuries were reported.",0,1610397236,IRQ
7450780,368,IRQ28520,28520,29-Dec-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Iraq),,3,Civilians (Iraq),Former Military Forces of Iraq (2020-) Peshmerga,7,37,Middle East,Iraq,Sulaymaniyah,Sulaymaniyah,,Sulaymaniyah,35.565,45.4329,1,Baghdad Post,National,"On 29 December 2020, a retired Peshmerga Officer was shot dead by unidentified gunmen in the Al Qia neighborhood of Sulaymaniyah city.",1,1610397233,IRQ
7450781,368,IRQ28519,28519,29-Dec-20,2020,1,Violence against civilians,Attack,Islamic State (Iraq),,2,Civilians (Iraq),,7,27,Middle East,Iraq,Diyala,Khanaqin,,Umm al Hintah,34.4327,45.1639,1,Baghdad Today,National,"On 29 December 2020, IS militants attacked residents in Umm al Hintah, Khanaqin district, Diyala killing one resident and injuring another before fleeing the area.",1,1610397233,IRQ
7451329,368,IRQ28664,28664,29-Dec-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Labour Group (Iraq),6,,,0,60,Middle East,Iraq,Baghdad,Rusafa,,Baghdad - Rusafa,33.3473,44.4116,1,Watan (Iraq),National,"On 29 December 2020, a number of science graduates gathered outside the Ministry of Health in Baghdad - Rusafa, demanding to be appointed. [size=no report]",0,1610397239,IRQ
7450594,368,IRQ28687,28687,29-Dec-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Teachers (Iraq),6,,,0,60,Middle East,Iraq,Ninewa,Mosul,,Mosul - Al-Hadbaa,36.396,43.1506,1,Al Ahad TV,National,"On 29 December 2020, dozens of academicians demonstrated inside the Mosul University campus in Mosul - Al-Hadbaa, against the Minister of Finances' comments regarding their salaries. [size=dozens]",0,1610397231,IRQ
7450597,368,IRQ28732,28732,29-Dec-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),,6,,,0,60,Middle East,Iraq,Baghdad,Rusafa,,Baghdad - Rusafa,33.3473,44.4116,1,Al Ahad TV,National,"On 29 December 2020, dozens of demonstrators gathered outside the central Bank in Baghdad - Rusafa for a second day, against the high exchange rate to the US dollar and calling for the dismissal of the central bank governor in Baghdad. [size=dozens]",0,1610397231,IRQ
7450609,368,IRQ28415,28415,29-Dec-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Iraq (2020-),,1,Islamic State (Iraq),,2,12,Middle East,Iraq,Diyala,Khanaqin,,Umm al Hintah,34.4327,45.1639,1,Al Maloomah,National,"On 29 December 2020, an IS militant was killed in an air strike carried out by the Iraqi military in the orchards of Umm al Hintah, Khanaqin district, Diyala. A total of 4 IS positions were targeted in the outskirts of Umm al Hintah.",1,1610397232,IRQ
7450629,368,IRQ28564,28564,28-Dec-20,2020,1,Strategic developments,Looting/property destruction,Military Forces of Iraq (2020-),Military Forces of Iraq (2020-) Popular Mobilization Forces; TMF: Tribal Mobilization Forces,1,Islamic State (Iraq),,2,12,Middle East,Iraq,Anbar,Al Qaim,,Al Qaim,34.3669,41.1389,2,Al Maloomah,National,"Property destruction: On 28 December 2020, a security force from the Al-Jazeera Operations Command backed by the PMF, TMF and air-backed by the army destroyed three IS tunnels in the Al Mashrou area in Al Qaim district, Anbar. Means of attack unspecified.",0,1610397232,IRQ
7450653,368,IRQ28771,28771,28-Dec-20,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Iraq),,3,Civilians (Iraq),Labour Group (Iraq); Military Forces of the United States (2017-); Global Coalition Against Daesh,7,37,Middle East,Iraq,Muthanna,As Samawah,,As Samawah,31.3059,45.2799,2,Al Mirbad,National,"On 28 December 2020, a convoy carrying logistical materials for the US belonging to a contractor (Iraqi company and drivers) for the Global Coalition was targeted by an IED planted by an unidentified group on the road between Diwaniyah and As Samawah. No injuries occurred, only material damage was caused.",0,1610397232,IRQ
